Subject,Catalog,Long Title,ID,Last,First Name,Year,Institution,Component,Lecture,Barcode,CAS Number
MATHS,1002,Mathematics 1S,5540657,Nash,Liam,01,GLSGW,LEC,LC02,88922309121095,
MATHS,1002,Mathematics 1S,5540657,Nash,Liam,01,GLSGW,TUT,TU04,88922309121095,
MATHS,1002,Mathematics 1S,3083118,Howard,Abigail,01,GLSGW,LAB,LB03,54056302714060,
MATHS,1002,Mathematics 1S,3083118,Howard,Abigail,01,GLSGW,LEC,LC04,54056302714060,
MATHS,1002,Mathematics 1S,3083118,Howard,Abigail,01,GLSGW,TUT,TU24,54056302714060,
MATHS,1002,Mathematics 1S,6980825,Nolan,Jacob,02,GLSGW,LAB,LB02,70505045052998,19063942893775
MATHS,1002,Mathematics 1S,6980825,Nolan,Jacob,02,GLSGW,LEC,LC01,70505045052998,19063942893775
MATHS,1002,Mathematics 1S,6980825,Nolan,Jacob,02,GLSGW,TUT,TU28,70505045052998,19063942893775
MATHS,1002,Mathematics 1S,8864645,Knox,Victor,01,GLSGW,LAB,LB03,09184470852601,
MATHS,1002,Mathematics 1S,8864645,Knox,Victor,01,GLSGW,LEC,LC01,09184470852601,
MATHS,1002,Mathematics 1S,8864645,Knox,Victor,01,GLSGW,TUT,TU04,09184470852601,
MATHS,1002,Mathematics 1S,6295319,Kelly,Wendy,01,GLSGW,LAB,LB03,45244244004536,
MATHS,1002,Mathematics 1S,6295319,Kelly,Wendy,01,GLSGW,LEC,LC01,45244244004536,
MATHS,1002,Mathematics 1S,6295319,Kelly,Wendy,01,GLSGW,TUT,TU35,45244244004536,
MATHS,1002,Mathematics 1S,2530033,Walker,Leonard,01,GLSGW,LAB,LB03,06051898310126,
MATHS,1002,Mathematics 1S,2530033,Walker,Leonard,01,GLSGW,LEC,LC02,06051898310126,
MATHS,1002,Mathematics 1S,2530033,Walker,Leonard,01,GLSGW,TUT,TU24,06051898310126,
MATHS,1002,Mathematics 1S,6864594,Miller,Sebastian,02,GLSGW,LAB,LB02,70880185447905,97624305442439
MATHS,1002,Mathematics 1S,6864594,Miller,Sebastian,02,GLSGW,LEC,LC04,70880185447905,97624305442439
MATHS,1002,Mathematics 1S,6864594,Miller,Sebastian,02,GLSGW,TUT,TU42,70880185447905,97624305442439
MATHS,1002,Mathematics 1S,9629304,Smith,Leonard,01,GLSGW,LAB,LB02,87236506596037,
MATHS,1002,Mathematics 1S,9629304,Smith,Leonard,01,GLSGW,LEC,LC02,87236506596037,
MATHS,1002,Mathematics 1S,9629304,Smith,Leonard,01,GLSGW,TUT,TU25,87236506596037,
MATHS,1002,Mathematics 1S,8097035,Buckland,Tracey,01,GLSGW,LAB,LB02,63509048941920,
MATHS,1002,Mathematics 1S,8097035,Buckland,Tracey,01,GLSGW,LEC,LC01,63509048941920,
MATHS,1002,Mathematics 1S,8097035,Buckland,Tracey,01,GLSGW,TUT,TU31,63509048941920,
MATHS,1002,Mathematics 1S,3313364,Cameron,Tim,01,GLSGW,LAB,LB02,75458112012772,
MATHS,1002,Mathematics 1S,3313364,Cameron,Tim,01,GLSGW,LEC,LC01,75458112012772,
MATHS,1002,Mathematics 1S,3313364,Cameron,Tim,01,GLSGW,TUT,TU03,75458112012772,
MATHS,1002,Mathematics 1S,3496439,Marshall,Boris,01,GLSGW,LAB,LB03,13428237372709,
MATHS,1002,Mathematics 1S,3496439,Marshall,Boris,01,GLSGW,LEC,LC04,13428237372709,
MATHS,1002,Mathematics 1S,3496439,Marshall,Boris,01,GLSGW,TUT,TU35,13428237372709,
MATHS,1002,Mathematics 1S,2149644,Metcalfe,Max,01,GLSGW,LAB,LB01,82336217160665,
MATHS,1002,Mathematics 1S,2149644,Metcalfe,Max,01,GLSGW,LEC,LC02,82336217160665,
MATHS,1002,Mathematics 1S,2149644,Metcalfe,Max,01,GLSGW,TUT,TU11,82336217160665,
MATHS,1002,Mathematics 1S,2087300,Johnston,Alan,01,GLSGW,LAB,LB01,49093796314005,
MATHS,1002,Mathematics 1S,2087300,Johnston,Alan,01,GLSGW,LEC,LC01,49093796314005,
MATHS,1002,Mathematics 1S,2087300,Johnston,Alan,01,GLSGW,TUT,TU36,49093796314005,
MATHS,1002,Mathematics 1S,7637313,Edmunds,Lauren,01,GLSGW,LAB,LB01,92738408141991,
MATHS,1002,Mathematics 1S,7637313,Edmunds,Lauren,01,GLSGW,LEC,LC01,92738408141991,
MATHS,1002,Mathematics 1S,7637313,Edmunds,Lauren,01,GLSGW,TUT,TU10,92738408141991,
MATHS,1002,Mathematics 1S,2987985,Sutherland,Gavin,01,GLSGW,LAB,LB02,07357442195735,
MATHS,1002,Mathematics 1S,2987985,Sutherland,Gavin,01,GLSGW,LEC,LC02,07357442195735,
MATHS,1002,Mathematics 1S,2987985,Sutherland,Gavin,01,GLSGW,TUT,TU21,07357442195735,
MATHS,1002,Mathematics 1S,6028779,Underwood,Diane,01,GLSGW,LAB,LB01,23606366386427,
MATHS,1002,Mathematics 1S,6028779,Underwood,Diane,01,GLSGW,LEC,LC01,23606366386427,
MATHS,1002,Mathematics 1S,6028779,Underwood,Diane,01,GLSGW,TUT,TU03,23606366386427,
MATHS,1002,Mathematics 1S,8397570,Ellison,Penelope,01,GLSGW,LAB,LB01,12695067483170,
MATHS,1002,Mathematics 1S,8397570,Ellison,Penelope,01,GLSGW,LEC,LC03,12695067483170,
MATHS,1002,Mathematics 1S,8397570,Ellison,Penelope,01,GLSGW,TUT,TU31,12695067483170,
MATHS,1002,Mathematics 1S,3999241,Ball,Carl,01,GLSGW,LAB,LB02,67279304714431,
MATHS,1002,Mathematics 1S,3999241,Ball,Carl,01,GLSGW,LEC,LC02,67279304714431,
MATHS,1002,Mathematics 1S,3999241,Ball,Carl,01,GLSGW,TUT,TU29,67279304714431,
MATHS,1002,Mathematics 1S,5621439,Mathis,Trevor,01,GLSGW,LAB,LB02,40573550510101,
MATHS,1002,Mathematics 1S,5621439,Mathis,Trevor,01,GLSGW,LEC,LC02,40573550510101,
MATHS,1002,Mathematics 1S,5621439,Mathis,Trevor,01,GLSGW,TUT,TU23,40573550510101,
MATHS,1002,Mathematics 1S,5856899,Bailey,Julian,01,GLSGW,LAB,LB02,23883357564468,
MATHS,1002,Mathematics 1S,5856899,Bailey,Julian,01,GLSGW,LEC,LC02,23883357564468,
MATHS,1002,Mathematics 1S,5856899,Bailey,Julian,01,GLSGW,TUT,TU21,23883357564468,
MATHS,1002,Mathematics 1S,5705425,Murray,Charles,01,GLSGW,LAB,LB02,42907757425961,
MATHS,1002,Mathematics 1S,5705425,Murray,Charles,01,GLSGW,LEC,LC01,42907757425961,
MATHS,1002,Mathematics 1S,5705425,Murray,Charles,01,GLSGW,TUT,TU11,42907757425961,
MATHS,1002,Mathematics 1S,2406800,Blake,Lillian,01,GLSGW,LAB,LB03,08632027888002,
MATHS,1002,Mathematics 1S,2406800,Blake,Lillian,01,GLSGW,LEC,LC02,08632027888002,
MATHS,1002,Mathematics 1S,2406800,Blake,Lillian,01,GLSGW,TUT,TU40,08632027888002,
MATHS,1002,Mathematics 1S,0253418,Ellison,Sam,01,GLSGW,LAB,LB01,57046124550322,
MATHS,1002,Mathematics 1S,0253418,Ellison,Sam,01,GLSGW,LEC,LC01,57046124550322,
MATHS,1002,Mathematics 1S,0253418,Ellison,Sam,01,GLSGW,TUT,TU04,57046124550322,
MATHS,1002,Mathematics 1S,9685020,Hunter,Colin,01,GLSGW,LAB,LB01,61972913599309,
MATHS,1002,Mathematics 1S,9685020,Hunter,Colin,01,GLSGW,LEC,LC02,61972913599309,
MATHS,1002,Mathematics 1S,9685020,Hunter,Colin,01,GLSGW,TUT,TU12,61972913599309,
MATHS,1002,Mathematics 1S,3563460,Ellison,Heather,01,GLSGW,LAB,LB01,47578247819964,
MATHS,1002,Mathematics 1S,3563460,Ellison,Heather,01,GLSGW,LEC,LC02,47578247819964,
MATHS,1002,Mathematics 1S,3563460,Ellison,Heather,01,GLSGW,TUT,TU12,47578247819964,
MATHS,1002,Mathematics 1S,1351367,Ince,Cameron,01,GLSGW,LAB,LB03,67259152678022,
MATHS,1002,Mathematics 1S,1351367,Ince,Cameron,01,GLSGW,LEC,LC01,67259152678022,
MATHS,1002,Mathematics 1S,1351367,Ince,Cameron,01,GLSGW,TUT,TU01,67259152678022,
MATHS,1002,Mathematics 1S,0548171,James,Heather,01,GLSGW,LAB,LB03,26082402144260,
MATHS,1002,Mathematics 1S,0548171,James,Heather,01,GLSGW,LEC,LC02,26082402144260,
MATHS,1002,Mathematics 1S,0548171,James,Heather,01,GLSGW,TUT,TU14,26082402144260,
MATHS,1002,Mathematics 1S,6269271,Metcalfe,Dylan,01,GLSGW,LAB,LB01,70243486349298,
MATHS,1002,Mathematics 1S,6269271,Metcalfe,Dylan,01,GLSGW,LEC,LC03,70243486349298,
MATHS,1002,Mathematics 1S,6269271,Metcalfe,Dylan,01,GLSGW,TUT,TU42,70243486349298,
MATHS,1002,Mathematics 1S,0617674,Sutherland,Felicity,01,GLSGW,LAB,LB03,83611233670841,
MATHS,1002,Mathematics 1S,0617674,Sutherland,Felicity,01,GLSGW,LEC,LC04,83611233670841,
MATHS,1002,Mathematics 1S,0617674,Sutherland,Felicity,01,GLSGW,TUT,TU37,83611233670841,
MATHS,1002,Mathematics 1S,0764923,Lawrence,Blake,01,GLSGW,LAB,LB02,52939399171690,
MATHS,1002,Mathematics 1S,0764923,Lawrence,Blake,01,GLSGW,LEC,LC01,52939399171690,
MATHS,1002,Mathematics 1S,0764923,Lawrence,Blake,01,GLSGW,TUT,TU34,52939399171690,
MATHS,1002,Mathematics 1S,7237262,Lyman,Luke,01,GLSGW,LAB,LB01,33662857504477,
MATHS,1002,Mathematics 1S,7237262,Lyman,Luke,01,GLSGW,LEC,LC03,33662857504477,
MATHS,1002,Mathematics 1S,7237262,Lyman,Luke,01,GLSGW,TUT,TU23,33662857504477,
MATHS,1002,Mathematics 1S,3723341,Hughes,Joan,01,GLSGW,LAB,LB03,30639917186751,27855295381563
MATHS,1002,Mathematics 1S,3723341,Hughes,Joan,01,GLSGW,LEC,LC01,30639917186751,27855295381563
MATHS,1002,Mathematics 1S,3723341,Hughes,Joan,01,GLSGW,TUT,TU15,30639917186751,27855295381563
MATHS,1002,Mathematics 1S,7473388,Mackenzie,Blake,01,GLSGW,LAB,LB01,79064374651136,
MATHS,1002,Mathematics 1S,7473388,Mackenzie,Blake,01,GLSGW,LEC,LC01,79064374651136,
MATHS,1002,Mathematics 1S,7473388,Mackenzie,Blake,01,GLSGW,TUT,TU02,79064374651136,
MATHS,1002,Mathematics 1S,5808131,Henderson,Carolyn,01,GLSGW,LAB,LB03,98778681570365,67671202648085
MATHS,1002,Mathematics 1S,5808131,Henderson,Carolyn,01,GLSGW,LEC,LC03,98778681570365,67671202648085
MATHS,1002,Mathematics 1S,5808131,Henderson,Carolyn,01,GLSGW,TUT,TU39,98778681570365,67671202648085
MATHS,1002,Mathematics 1S,5437656,Glover,Jane,01,GLSGW,LAB,LB02,96009803218710,
MATHS,1002,Mathematics 1S,5437656,Glover,Jane,01,GLSGW,LEC,LC01,96009803218710,
MATHS,1002,Mathematics 1S,5437656,Glover,Jane,01,GLSGW,TUT,TU31,96009803218710,
MATHS,1002,Mathematics 1S,1536121,Pullman,William,01,GLSGW,LAB,LB02,64090242412353,
MATHS,1002,Mathematics 1S,1536121,Pullman,William,01,GLSGW,LEC,LC01,64090242412353,
MATHS,1002,Mathematics 1S,1536121,Pullman,William,01,GLSGW,TUT,TU34,64090242412353,
MATHS,1002,Mathematics 1S,2328822,Mackenzie,Jane,01,GLSGW,LAB,LB03,84539128437497,
MATHS,1002,Mathematics 1S,2328822,Mackenzie,Jane,01,GLSGW,LEC,LC02,84539128437497,
MATHS,1002,Mathematics 1S,2328822,Mackenzie,Jane,01,GLSGW,TUT,TU37,84539128437497,
MATHS,1002,Mathematics 1S,8080475,Sutherland,Cameron,01,GLSGW,LAB,LB02,47843973142116,
MATHS,1002,Mathematics 1S,8080475,Sutherland,Cameron,01,GLSGW,LEC,LC02,47843973142116,
MATHS,1002,Mathematics 1S,8080475,Sutherland,Cameron,01,GLSGW,TUT,TU10,47843973142116,
MATHS,1002,Mathematics 1S,5790797,Short,Luke,02,GLSGW,LAB,LB02,00384611315178,31754457130223
MATHS,1002,Mathematics 1S,5790797,Short,Luke,02,GLSGW,LEC,LC04,00384611315178,31754457130223
MATHS,1002,Mathematics 1S,5790797,Short,Luke,02,GLSGW,TUT,TU07,00384611315178,31754457130223
MATHS,1002,Mathematics 1S,1964280,Hardacre,Simon,01,GLSGW,LAB,LB03,25065388791631,
MATHS,1002,Mathematics 1S,1964280,Hardacre,Simon,01,GLSGW,LEC,LC03,25065388791631,
MATHS,1002,Mathematics 1S,1964280,Hardacre,Simon,01,GLSGW,TUT,TU35,25065388791631,
MATHS,1002,Mathematics 1S,8052111,Duncan,Lauren,01,GLSGW,LAB,LB03,69801922926558,
MATHS,1002,Mathematics 1S,8052111,Duncan,Lauren,01,GLSGW,LEC,LC04,69801922926558,
MATHS,1002,Mathematics 1S,8052111,Duncan,Lauren,01,GLSGW,TUT,TU03,69801922926558,
MATHS,1002,Mathematics 1S,0903654,Forsyth,Deirdre,01,GLSGW,LAB,LB02,14350995232697,
MATHS,1002,Mathematics 1S,0903654,Forsyth,Deirdre,01,GLSGW,LEC,LC04,14350995232697,
MATHS,1002,Mathematics 1S,0903654,Forsyth,Deirdre,01,GLSGW,TUT,TU30,14350995232697,
MATHS,1002,Mathematics 1S,2510376,Glover,Steven,01,GLSGW,LAB,LB02,13499927384886,
MATHS,1002,Mathematics 1S,2510376,Glover,Steven,01,GLSGW,LEC,LC04,13499927384886,
MATHS,1002,Mathematics 1S,2510376,Glover,Steven,01,GLSGW,TUT,TU02,13499927384886,
MATHS,1002,Mathematics 1S,7787903,Peters,Ella,01,GLSGW,LAB,LB03,69396681167691,
MATHS,1002,Mathematics 1S,7787903,Peters,Ella,01,GLSGW,LEC,LC02,69396681167691,
MATHS,1002,Mathematics 1S,7787903,Peters,Ella,01,GLSGW,TUT,TU05,69396681167691,
MATHS,1002,Mathematics 1S,2896592,Jackson,Evan,01,GLSGW,LAB,LB02,83123268110425,
MATHS,1002,Mathematics 1S,2896592,Jackson,Evan,01,GLSGW,LEC,LC01,83123268110425,
MATHS,1002,Mathematics 1S,2896592,Jackson,Evan,01,GLSGW,TUT,TU21,83123268110425,
MATHS,1002,Mathematics 1S,0545931,Knox,Bella,01,GLSGW,LAB,LB01,87300285387703,
MATHS,1002,Mathematics 1S,0545931,Knox,Bella,01,GLSGW,LEC,LC03,87300285387703,
MATHS,1002,Mathematics 1S,0545931,Knox,Bella,01,GLSGW,TUT,TU16,87300285387703,
MATHS,1002,Mathematics 1S,6639085,Young,Austin,01,GLSGW,LAB,LB02,48743448389101,
MATHS,1002,Mathematics 1S,6639085,Young,Austin,01,GLSGW,LEC,LC02,48743448389101,
MATHS,1002,Mathematics 1S,6639085,Young,Austin,01,GLSGW,TUT,TU11,48743448389101,
MATHS,1002,Mathematics 1S,6086391,Payne,Amelia,01,GLSGW,LAB,LB02,43793991419445,
MATHS,1002,Mathematics 1S,6086391,Payne,Amelia,01,GLSGW,LEC,LC01,43793991419445,
MATHS,1002,Mathematics 1S,6086391,Payne,Amelia,01,GLSGW,TUT,TU31,43793991419445,
MATHS,1002,Mathematics 1S,9828069,Walker,Amy,01,GLSGW,LAB,LB03,84570315821655,
MATHS,1002,Mathematics 1S,9828069,Walker,Amy,01,GLSGW,LEC,LC02,84570315821655,
MATHS,1002,Mathematics 1S,9828069,Walker,Amy,01,GLSGW,TUT,TU19,84570315821655,
MATHS,1002,Mathematics 1S,7157271,Grant,Edward,01,GLSGW,LAB,LB01,03510519824267,
MATHS,1002,Mathematics 1S,7157271,Grant,Edward,01,GLSGW,LEC,LC02,03510519824267,
MATHS,1002,Mathematics 1S,7157271,Grant,Edward,01,GLSGW,TUT,TU23,03510519824267,
MATHS,1002,Mathematics 1S,4210923,Jackson,Yvonne,01,GLSGW,LAB,LB03,61149177788789,
MATHS,1002,Mathematics 1S,4210923,Jackson,Yvonne,01,GLSGW,LEC,LC04,61149177788789,
MATHS,1002,Mathematics 1S,4210923,Jackson,Yvonne,01,GLSGW,TUT,TU13,61149177788789,
MATHS,1002,Mathematics 1S,6300071,Henderson,Benjamin,01,GLSGW,LAB,LB03,06319078030404,
MATHS,1002,Mathematics 1S,6300071,Henderson,Benjamin,01,GLSGW,LEC,LC03,06319078030404,
MATHS,1002,Mathematics 1S,6300071,Henderson,Benjamin,01,GLSGW,TUT,TU36,06319078030404,
MATHS,1002,Mathematics 1S,2978573,Lawrence,Gavin,01,GLSGW,LAB,LB03,40674948963021,
MATHS,1002,Mathematics 1S,2978573,Lawrence,Gavin,01,GLSGW,LEC,LC01,40674948963021,
MATHS,1002,Mathematics 1S,2978573,Lawrence,Gavin,01,GLSGW,TUT,TU09,40674948963021,
MATHS,1002,Mathematics 1S,4073338,Nolan,Luke,01,GLSGW,LAB,LB03,14494647238239,
MATHS,1002,Mathematics 1S,4073338,Nolan,Luke,01,GLSGW,LEC,LC01,14494647238239,
MATHS,1002,Mathematics 1S,4073338,Nolan,Luke,01,GLSGW,TUT,TU42,14494647238239,
MATHS,1002,Mathematics 1S,1661791,Cameron,Trevor,01,GLSGW,LAB,LB02,54508285340070,
MATHS,1002,Mathematics 1S,1661791,Cameron,Trevor,01,GLSGW,LEC,LC03,54508285340070,
MATHS,1002,Mathematics 1S,1661791,Cameron,Trevor,01,GLSGW,TUT,TU37,54508285340070,
MATHS,1002,Mathematics 1S,4022316,Rees,Sebastian,01,GLSGW,LAB,LB03,00043020424526,
MATHS,1002,Mathematics 1S,4022316,Rees,Sebastian,01,GLSGW,LEC,LC04,00043020424526,
MATHS,1002,Mathematics 1S,4022316,Rees,Sebastian,01,GLSGW,TUT,TU09,00043020424526,
MATHS,1002,Mathematics 1S,4438319,Mackay,Maria,01,GLSGW,LAB,LB02,70637245056668,
MATHS,1002,Mathematics 1S,4438319,Mackay,Maria,01,GLSGW,LEC,LC02,70637245056668,
MATHS,1002,Mathematics 1S,4438319,Mackay,Maria,01,GLSGW,TUT,TU16,70637245056668,
MATHS,1002,Mathematics 1S,7314210,Payne,Joe,01,GLSGW,LAB,LB02,16713088425707,
MATHS,1002,Mathematics 1S,7314210,Payne,Joe,01,GLSGW,LEC,LC02,16713088425707,
MATHS,1002,Mathematics 1S,7314210,Payne,Joe,01,GLSGW,TUT,TU38,16713088425707,
MATHS,1002,Mathematics 1S,5984952,Lee,Charles,01,GLSGW,LAB,LB01,93085329829978,
MATHS,1002,Mathematics 1S,5984952,Lee,Charles,01,GLSGW,LEC,LC03,93085329829978,
MATHS,1002,Mathematics 1S,5984952,Lee,Charles,01,GLSGW,TUT,TU42,93085329829978,
MATHS,1002,Mathematics 1S,8269753,Blake,Abigail,01,GLSGW,LAB,LB03,43811131540488,
MATHS,1002,Mathematics 1S,8269753,Blake,Abigail,01,GLSGW,LEC,LC02,43811131540488,
MATHS,1002,Mathematics 1S,8269753,Blake,Abigail,01,GLSGW,TUT,TU12,43811131540488,
MATHS,1002,Mathematics 1S,9010403,Sharp,Thomas,01,GLSGW,LAB,LB02,31008125215403,
MATHS,1002,Mathematics 1S,9010403,Sharp,Thomas,01,GLSGW,LEC,LC04,31008125215403,
MATHS,1002,Mathematics 1S,9010403,Sharp,Thomas,01,GLSGW,TUT,TU12,31008125215403,
MATHS,1002,Mathematics 1S,5968132,Dickens,Lucas,01,GLSGW,LAB,LB03,35066463029379,
MATHS,1002,Mathematics 1S,5968132,Dickens,Lucas,01,GLSGW,LEC,LC01,35066463029379,
MATHS,1002,Mathematics 1S,5968132,Dickens,Lucas,01,GLSGW,TUT,TU42,35066463029379,
MATHS,1002,Mathematics 1S,2956738,Hamilton,Blake,01,GLSGW,LAB,LB03,31787296677711,
MATHS,1002,Mathematics 1S,2956738,Hamilton,Blake,01,GLSGW,LEC,LC03,31787296677711,
MATHS,1002,Mathematics 1S,2956738,Hamilton,Blake,01,GLSGW,TUT,TU11,31787296677711,
MATHS,1002,Mathematics 1S,9251958,Blake,Molly,01,GLSGW,LAB,LB02,61368480618611,
MATHS,1002,Mathematics 1S,9251958,Blake,Molly,01,GLSGW,LEC,LC02,61368480618611,
MATHS,1002,Mathematics 1S,9251958,Blake,Molly,01,GLSGW,TUT,TU03,61368480618611,
MATHS,1002,Mathematics 1S,2570791,Hill,Jake,01,GLSGW,LAB,LB03,40743656655638,
MATHS,1002,Mathematics 1S,2570791,Hill,Jake,01,GLSGW,LEC,LC02,40743656655638,
MATHS,1002,Mathematics 1S,2570791,Hill,Jake,01,GLSGW,TUT,TU04,40743656655638,
MATHS,1002,Mathematics 1S,7548004,King,Megan,01,GLSGW,LAB,LB02,80012431832039,
MATHS,1002,Mathematics 1S,7548004,King,Megan,01,GLSGW,LEC,LC04,80012431832039,
MATHS,1002,Mathematics 1S,7548004,King,Megan,01,GLSGW,TUT,TU30,80012431832039,
MATHS,1002,Mathematics 1S,8005704,Edmunds,Brian,01,GLSGW,LAB,LB01,08953934761236,
MATHS,1002,Mathematics 1S,8005704,Edmunds,Brian,01,GLSGW,LEC,LC01,08953934761236,
MATHS,1002,Mathematics 1S,8005704,Edmunds,Brian,01,GLSGW,TUT,TU10,08953934761236,
MATHS,1002,Mathematics 1S,0289761,Peake,Jasmine,01,GLSGW,LAB,LB03,06557226536428,
MATHS,1002,Mathematics 1S,0289761,Peake,Jasmine,01,GLSGW,LEC,LC04,06557226536428,
MATHS,1002,Mathematics 1S,0289761,Peake,Jasmine,01,GLSGW,TUT,TU31,06557226536428,
MATHS,1002,Mathematics 1S,7695210,James,Ava,01,GLSGW,LAB,LB02,48916806357733,
MATHS,1002,Mathematics 1S,7695210,James,Ava,01,GLSGW,LEC,LC01,48916806357733,
MATHS,1002,Mathematics 1S,7695210,James,Ava,01,GLSGW,TUT,TU04,48916806357733,
MATHS,1002,Mathematics 1S,6876584,North,Alexander,01,GLSGW,LAB,LB01,51391797390681,
MATHS,1002,Mathematics 1S,6876584,North,Alexander,01,GLSGW,LEC,LC03,51391797390681,
MATHS,1002,Mathematics 1S,6876584,North,Alexander,01,GLSGW,TUT,TU40,51391797390681,
MATHS,1002,Mathematics 1S,3790384,Peake,Katherine,01,GLSGW,LAB,LB02,10074775976329,
MATHS,1002,Mathematics 1S,3790384,Peake,Katherine,01,GLSGW,LEC,LC02,10074775976329,
MATHS,1002,Mathematics 1S,3790384,Peake,Katherine,01,GLSGW,TUT,TU10,10074775976329,
MATHS,1002,Mathematics 1S,6442284,Brown,James,01,GLSGW,LAB,LB01,21785020876242,
MATHS,1002,Mathematics 1S,6442284,Brown,James,01,GLSGW,LEC,LC03,21785020876242,
MATHS,1002,Mathematics 1S,6442284,Brown,James,01,GLSGW,TUT,TU23,21785020876242,
MATHS,1002,Mathematics 1S,4724723,Morrison,Pippa,01,GLSGW,LAB,LB02,17095540295377,
MATHS,1002,Mathematics 1S,4724723,Morrison,Pippa,01,GLSGW,LEC,LC02,17095540295377,
MATHS,1002,Mathematics 1S,4724723,Morrison,Pippa,01,GLSGW,TUT,TU23,17095540295377,
MATHS,1002,Mathematics 1S,1472246,May,Zoe,01,GLSGW,LAB,LB02,26321622039460,
MATHS,1002,Mathematics 1S,1472246,May,Zoe,01,GLSGW,LEC,LC01,26321622039460,
MATHS,1002,Mathematics 1S,1472246,May,Zoe,01,GLSGW,TUT,TU35,26321622039460,
MATHS,1002,Mathematics 1S,6225128,Newman,Gordon,01,GLSGW,LAB,LB01,78975305418313,
MATHS,1002,Mathematics 1S,6225128,Newman,Gordon,01,GLSGW,LEC,LC01,78975305418313,
MATHS,1002,Mathematics 1S,6225128,Newman,Gordon,01,GLSGW,TUT,TU32,78975305418313,
MATHS,1002,Mathematics 1S,8143954,Fisher,John,01,GLSGW,LAB,LB03,97262238828290,
MATHS,1002,Mathematics 1S,8143954,Fisher,John,01,GLSGW,LEC,LC02,97262238828290,
MATHS,1002,Mathematics 1S,8143954,Fisher,John,01,GLSGW,TUT,TU26,97262238828290,
MATHS,1002,Mathematics 1S,0909336,Peters,Jessica,01,GLSGW,LAB,LB02,96884615705276,
MATHS,1002,Mathematics 1S,0909336,Peters,Jessica,01,GLSGW,LEC,LC03,96884615705276,
MATHS,1002,Mathematics 1S,0909336,Peters,Jessica,01,GLSGW,TUT,TU40,96884615705276,
MATHS,1002,Mathematics 1S,1391956,Dowd,Theresa,01,GLSGW,LAB,LB03,60039214704954,
MATHS,1002,Mathematics 1S,1391956,Dowd,Theresa,01,GLSGW,LEC,LC04,60039214704954,
MATHS,1002,Mathematics 1S,1391956,Dowd,Theresa,01,GLSGW,TUT,TU33,60039214704954,
MATHS,1002,Mathematics 1S,3192405,Short,David,01,GLSGW,LAB,LB03,46066772070478,
MATHS,1002,Mathematics 1S,3192405,Short,David,01,GLSGW,LEC,LC03,46066772070478,
MATHS,1002,Mathematics 1S,3192405,Short,David,01,GLSGW,TUT,TU15,46066772070478,
MATHS,1002,Mathematics 1S,6379623,Mackenzie,Jasmine,01,GLSGW,LAB,LB01,25368352769843,
MATHS,1002,Mathematics 1S,6379623,Mackenzie,Jasmine,01,GLSGW,LEC,LC01,25368352769843,
MATHS,1002,Mathematics 1S,6379623,Mackenzie,Jasmine,01,GLSGW,TUT,TU01,25368352769843,
MATHS,1002,Mathematics 1S,8670313,Mackay,Trevor,01,GLSGW,LAB,LB03,25368410685569,
MATHS,1002,Mathematics 1S,8670313,Mackay,Trevor,01,GLSGW,LEC,LC04,25368410685569,
MATHS,1002,Mathematics 1S,8670313,Mackay,Trevor,01,GLSGW,TUT,TU28,25368410685569,
MATHS,1002,Mathematics 1S,2174451,McDonald,Jennifer,01,GLSGW,LAB,LB03,06321403845403,
MATHS,1002,Mathematics 1S,2174451,McDonald,Jennifer,01,GLSGW,LEC,LC01,06321403845403,
MATHS,1002,Mathematics 1S,2174451,McDonald,Jennifer,01,GLSGW,TUT,TU09,06321403845403,
MATHS,1002,Mathematics 1S,5304721,Underwood,Olivia,01,GLSGW,LAB,LB03,48971136990596,
MATHS,1002,Mathematics 1S,5304721,Underwood,Olivia,01,GLSGW,LEC,LC02,48971136990596,
MATHS,1002,Mathematics 1S,5304721,Underwood,Olivia,01,GLSGW,TUT,TU21,48971136990596,
MATHS,1002,Mathematics 1S,1406262,Hudson,Ian,01,GLSGW,LAB,LB02,00899371231070,
MATHS,1002,Mathematics 1S,1406262,Hudson,Ian,01,GLSGW,LEC,LC02,00899371231070,
MATHS,1002,Mathematics 1S,1406262,Hudson,Ian,01,GLSGW,TUT,TU12,00899371231070,
MATHS,1002,Mathematics 1S,8316881,North,Kevin,01,GLSGW,LAB,LB02,92809164304792,
MATHS,1002,Mathematics 1S,8316881,North,Kevin,01,GLSGW,LEC,LC02,92809164304792,
MATHS,1002,Mathematics 1S,8316881,North,Kevin,01,GLSGW,TUT,TU19,92809164304792,
MATHS,1002,Mathematics 1S,5431848,Coleman,Victoria,01,GLSGW,LAB,LB01,06762323572933,
MATHS,1002,Mathematics 1S,5431848,Coleman,Victoria,01,GLSGW,LEC,LC02,06762323572933,
MATHS,1002,Mathematics 1S,5431848,Coleman,Victoria,01,GLSGW,TUT,TU16,06762323572933,
MATHS,1002,Mathematics 1S,4717416,Jackson,Cameron,01,GLSGW,LAB,LB01,00909545726009,
MATHS,1002,Mathematics 1S,4717416,Jackson,Cameron,01,GLSGW,LEC,LC03,00909545726009,
MATHS,1002,Mathematics 1S,4717416,Jackson,Cameron,01,GLSGW,TUT,TU15,00909545726009,
MATHS,1002,Mathematics 1S,0635778,North,Lily,01,GLSGW,LAB,LB02,15289678168724,
